Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur
Outra,SC 430 Base,2002,144036,Gasoline,300,4.3,8,Automatic,Black,Black,None reported,Yes,14559
Outra,Model X Long Range Plus,2020,70061,Outro,534,,,Automatic,Black,Black,None reported,Yes,60051
Outra,Romeo Stelvio Ti Sport,2020,30038,Gasoline,,2.0,,Automatic,white,Outra,None reported,Yes,32437
Outra,RC 350 Base,2016,125297,Gasoline,,3.5,6,Automatic,Outra,Black,None reported,Yes,28136
Outra,350Z Enthusiast,2007,188293,Gasoline,306,3.5,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,9077
Outra,Crosstrek 2.0i Premium,2017,80485,Gasoline,148,2.0,4,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,19560
Mercedes-Benz,SL-Class SL600 Roadster,2007,125851,Gasoline,510,5.5,12,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,20929
Outra,Model Y Long Range,2021,111927,Outro,425,,,Automatic,Black,Black,At least 1 accident or damage reported,Yes,33033
Chevrolet,Suburban 1500 LTZ,2010,261794,E85 Flex Fuel,320,5.3,8,Automatic,Black,Black,None reported,Yes,10920
Mercedes-Benz,Sprinter 2500 Standard Roof,2022,7387,Gasoline,188,2.0,4,Automatic,white,Black,None reported,Yes,58240
Ford,Explorer XLT,2020,68573,Gasoline,,2.3,,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,29217
Outra,Durango SRT,2020,57936,Gasoline,475,6.4,8,Automatic,Outra,Outra,None reported,Yes,56420
Outra,RX 350 Base,2021,8111,Gasoline,295,3.5,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,44499
Mercedes-Benz,Maybach S S 600,2016,174614,Gasoline,523,6.0,12,Automatic,white,beige,None reported,Yes,57785
BMW,M3 Base,2002,96971,Gasoline,333,3.2,6,Manual,Outra,Black,None reported,Yes,26162
Outra,Durango GT,2021,23632,Gasoline,,3.6,6,Automatic,Outra,Black,None reported,No,34575
Outra,Escalade Premium Luxury,2021,18441,Gasoline,420,6.2,8,Automatic,white,Outra,None reported,Yes,80899
Ford,Expedition Max XLT,2018,170066,Gasoline,375,3.5,6,Automatic,white,beige,None reported,Yes,31845
Outra,CTS Premium,2013,168981,Gasoline,318,3.6,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,10920
Chevrolet,Blazer 1LT,2019,59805,Gasoline,,2.5,,Automatic,Outra,Outra,None reported,Yes,24561
BMW,X5 xDrive40e,2016,147735,Hybrid,,,,Automatic,white,Black,None reported,No,20928
Outra,Navigator Reserve,2020,109435,Gasoline,450,3.5,6,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,50959
Outra,S2000 Base,2000,43291,Gasoline,240,2.0,4,Manual,Outra,Outra,None reported,Yes,31850
BMW,M240 i,2018,98170,Gasoline,335,3.0,6,Manual,Outra,Black,At least 1 accident or damage reported,Yes,30940
Outra,Gladiator Rubicon,2022,14153,Gasoline,285,3.6,6,Automatic,white,Black,None reported,Yes,49140
Outra,Lancer DE,2009,230693,Gasoline,152,2.0,4,Manual,Black,Black,At least 1 accident or damage reported,Yes,2730
BMW,M4 Base,2015,38141,Gasoline,425,3.0,6,DCT,Black,Black,None reported,Yes,38948
Ford,F-150 Raptor,2021,53039,Gasoline,,3.5,6,Automatic,white,Black,None reported,No,70889
Ford,F-350 Lariat,2015,260714,Diesel,440,6.7,8,DCT,Outra,beige,None reported,Yes,29120
Outra,Solstice GXP,2007,12553,Gasoline,260,2.0,4,Automatic,Outra,Black,None reported,Yes,17290
Chevrolet,Corvette Z06,2006,33796,Gasoline,505,7.0,8,Manual,Outra,Black,None reported,Yes,43225
Outra,MDX 3.5L Technology Package,2014,179683,Gasoline,290,3.5,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,15925
Outra,Dakota Big Horn/Lone Star,2010,276846,Gasoline,210,3.7,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,6825
Outra,Veloster Turbo R-Spec,2014,205996,Gasoline,201,1.6,4,Manual,Outra,Outra,None reported,Yes,10010
Outra,Macan S,2016,80467,Gasoline,340,3.0,6,Automatic,Outra,Outra,None reported,Yes,32760
Ford,Explorer XLT,2014,205285,Gasoline,,3.5,6,Automatic,Outra,Outra,None reported,Yes,12481
Outra,300C Base,2013,140818,Gasoline,292,3.6,6,Automatic,white,beige,None reported,Yes,12512
BMW,X5 xDrive35i,2014,230539,Gasoline,300,3.0,6,Automatic,Black,Outra,None reported,Yes,11829
BMW,335 is,2012,139416,Gasoline,320,3.0,6,Automatic,white,Outra,None reported,Yes,19105
Outra,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2022,15141,Hybrid,,2.0,,Automatic,Black,Outra,None reported,No,56419
Chevrolet,Silverado 1500 RST,2020,30899,Gasoline,355,5.3,8,Automatic,Outra,Black,None reported,Yes,63699
BMW,M5 Base,2018,32992,Gasoline,600,4.4,8,Automatic,Outra,Black,None reported,Yes,60970
Outra,Accord Hybrid Base,2021,53950,Hybrid,,2.0,,Automatic,Outra,Outra,None reported,No,26161
Outra,CTS 2.0L Turbo Luxury,2019,32663,Gasoline,,2.0,,Automatic,Outra,Outra,None reported,No,27845
Outra,Model Y Performance,2022,38809,Outro,455,,,Automatic,Outra,Outra,None reported,Yes,42315
Outra,Genesis 4.6,2010,246764,Gasoline,378,4.6,8,DCT,Outra,Black,At least 1 accident or damage reported,Yes,9100
Outra,E-PACE 300 Sport,2021,37981,Hybrid,296,2.0,4,Automatic,Black,Black,None reported,Yes,39129
Outra,Grand Cherokee Laredo,2011,158775,Gasoline,360,5.7,8,Automatic,white,Outra,None reported,Yes,13645
Mercedes-Benz,AMG E 63 S 4MATIC,2019,27359,Gasoline,603,4.0,8,Automatic,white,Outra,None reported,Yes,86450
Outra,Land Cruiser Base,2008,281635,Gasoline,381,5.7,8,Automatic,Black,beige,At least 1 accident or damage reported,Yes,34489
Mercedes-Benz,C-Class C 300 4MATIC Sport,2015,118287,Gasoline,241,2.0,4,Automatic,white,Black,None reported,Yes,17290
BMW,M3 Base,2006,153612,Gasoline,333,3.2,6,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,38220
Outra,1500 Big Horn,2022,18456,Gasoline,,5.7,8,Automatic,white,Black,None reported,Yes,45686
Outra,Accent GLS,2014,205901,Gasoline,138,1.6,4,Automatic,Outra,Outra,None reported,Yes,6825
BMW,335 is,2011,131966,Gasoline,320,3.0,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,18200
Outra,Camry Solara SLE,2008,117482,Gasoline,210,3.3,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,10465
Ford,F-250 Lariat,2017,81722,Diesel,440,6.7,8,Automatic,white,Black,None reported,Yes,55510
Outra,Escalade ESV Premium Luxury,2021,85567,Gasoline,420,6.2,8,Automatic,Black,Black,None reported,Yes,74165
Outra,Sonata Hybrid Base,2012,247839,Hybrid,206,2.4,4,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,7735
Outra,Forte GT-Line,2021,39484,Gasoline,147,2.0,4,CVT,white,Black,None reported,Yes,19929
Outra,350Z NISMO,2008,123115,Gasoline,306,3.5,6,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,25480
Outra,718 Cayman GTS,2018,26200,Gasoline,365,2.5,4,DCT,Outra,Black,None reported,Yes,77805
Outra,Forester 2.5 X,2004,339094,Gasoline,165,2.5,4,Manual,Outra,beige,None reported,No,2093
Outra,F-PACE SVR,2020,62443,Gasoline,550,5.0,8,DCT,Black,Black,None reported,Yes,52325
Ford,F-250 XLT,2017,392680,Diesel,440,6.7,8,Automatic,Outra,beige,None reported,Yes,32305
Outra,Armada Platinum,2018,174141,Gasoline,,,,Automatic,white,Outra,At least 1 accident or damage reported,No,24113
Outra,Mark LT Base,2006,140818,Gasoline,300,5.4,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,11829
Outra,1500 Longhorn,2019,122711,Gasoline,,5.7,8,Automatic,Outra,Outra,At least 1 accident or damage reported,No,37305
Mercedes-Benz,SL-Class SL500 Roadster,2004,74030,Gasoline,302,5.0,8,Automatic,white,Outra,None reported,Yes,17156
Outra,Q5 S line Premium Plus,2022,22362,Hybrid,,,,Automatic,Outra,Black,None reported,No,40948
Outra,Cooper S Base,2006,160291,Gasoline,168,1.6,4,Automatic,Outra,Black,None reported,Yes,5005
Outra,1500 Laramie,2022,54912,Gasoline,,5.7,8,Automatic,Outra,Black,None reported,No,43853
Mercedes-Benz,E-Class E 350 4MATIC,2009,275198,Gasoline,268,3.5,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,4322
Outra,Rover Range Rover Sport HSE,2013,178637,Gasoline,375,5.0,8,Automatic,Black,Black,At least 1 accident or damage reported,Yes,13650
Outra,Town & Country LX,2009,118287,Gasoline,170,3.3,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,7151
Mercedes-Benz,SL-Class SL 550,2014,205191,Gasoline,429,4.7,8,DCT,white,Outra,None reported,Yes,26390
BMW,i8 Base,2015,82077,Plug-In Hybrid,357,1.5,3,DCT,Outra,Outra,None reported,Yes,48230
Outra,Camry XSE,2022,31159,Gasoline,,,,Automatic,Outra,Black,None reported,No,34851
Outra,1500 Rebel,2020,92215,Gasoline,395,5.7,8,Automatic,Black,Black,None reported,Yes,39585
Chevrolet,Silverado 2500 LTZ H/D Extended Cab,2008,205996,Gasoline,353,6.0,8,Automatic,Outra,Black,None reported,Yes,21385
Outra,Wrangler Sport,2002,166567,Gasoline,190,4.0,6,Manual,Outra,Outra,None reported,Yes,11375
Outra,1500 Laramie,2019,173349,Gasoline,,5.7,8,Automatic,Outra,Black,None reported,Yes,31775
Ford,Bronco Wildtrak Advanced,2022,25106,Gasoline,315,2.7,6,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,62785
Outra,RC F Base,2015,82720,Gasoline,467,5.0,8,Automatic,Outra,Outra,None reported,Yes,39130
Ford,Mustang GT Premium,2019,57132,Gasoline,460,5.0,8,Automatic,white,Black,None reported,Yes,29393
Outra,A8 4.0T,2014,154880,Gasoline,420,4.0,8,DCT,Black,Black,At least 1 accident or damage reported,Yes,20475
Outra,RX 450h F SPORT Handling,2021,50477,Hybrid,,,,Outras,Outra,Outra,None reported,No,48228
Ford,Mustang GT,2016,57936,Gasoline,435,5.0,8,Manual,Outra,Black,At least 1 accident or damage reported,Yes,28210
Outra,Land Cruiser Base,1998,257495,Gasoline,230,4.7,8,Automatic,white,beige,At least 1 accident or damage reported,Yes,11366
Outra,Avalon Limited,2008,179120,Gasoline,268,3.5,6,DCT,Outra,beige,None reported,Yes,7189
Outra,F-PACE 25t Premium,2019,46671,Gasoline,247,2.0,4,Automatic,white,Black,None reported,Yes,31395
BMW,650 i,2009,56327,Gasoline,360,4.8,8,Automatic,Black,Black,None reported,Yes,16835
Chevrolet,Corvette Base,2007,32509,Gasoline,400,6.0,8,Automatic,Outra,Outra,None reported,Yes,25025
Outra,Santa Fe Sport 2.0L Turbo Ultimate,2018,115340,Gasoline,240,2.0,4,Automatic,Outra,Black,None reported,Yes,18200
Outra,Wrangler Unlimited Sport,2020,38689,Gasoline,,2.0,,Automatic,Outra,Black,None reported,Yes,32098
Chevrolet,Caprice Classic Base,1996,96561,Gasoline,260,5.7,8,Automatic,Outra,Outra,None reported,No,16835
Chevrolet,Silverado 1500 LT,2019,57970,Gasoline,,2.7,,Automatic,Outra,Outra,None reported,No,32460
Outra,Taycan,2022,3405,Outro,,,,Automatic,Black,Black,None reported,No,82808
Outra,Murano SL,2021,70610,Gasoline,,3.5,6,Automatic,Outra,Outra,At least 1 accident or damage reported,No,27050
Ford,F-350 Lariat Crew Cab Super Duty DRW,2005,284357,Diesel,325,6.0,8,Automatic,white,beige,At least 1 accident or damage reported,Yes,11830
Chevrolet,Malibu 1LT,2017,86905,Gasoline,160,1.5,4,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,14560
Outra,Model Y Long Range,2023,7702,Outro,425,,,Automatic,white,Outra,None reported,Yes,43680
Outra,Element EX,2008,196340,Gasoline,166,2.4,4,Automatic,Outra,Outra,None reported,Yes,9555
Ford,Shelby GT350R Base,2018,29773,Gasoline,526,5.2,8,Manual,Outra,Black,At least 1 accident or damage reported,Yes,70979
Ford,Mustang GT,2010,140818,Gasoline,315,4.6,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,13559
Ford,F-250 XLT,2019,53108,Diesel,450,6.7,8,Automatic,Black,Outra,None reported,Yes,53690
Chevrolet,Cruze LT Automatic,2016,197903,Gasoline,,1.4,,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,11829
BMW,528 i,2016,131966,Gasoline,240,2.0,4,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,15465
Outra,1500 Laramie,2022,30006,Gasoline,,5.7,8,Automatic,Outra,Black,None reported,Yes,45227
Outra,4Runner Trail,2011,252667,Gasoline,270,4.0,6,DCT,Black,beige,None reported,Yes,21385
Outra,2500 Tradesman,2020,65983,Gasoline,410,6.4,8,Automatic,white,Outra,None reported,No,41419
Outra,Civic EX,2013,172200,Gasoline,140,1.8,4,Automatic,Outra,Black,None reported,Yes,12740
Outra,Tacoma PreRunner,2011,239792,Gasoline,236,4.0,6,Automatic,Black,beige,None reported,Yes,17285
Outra,Armada LE,2005,245055,Gasoline,305,5.6,8,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,6279
Outra,Cayenne Turbo S,2014,251368,Gasoline,550,4.8,8,Automatic,Outra,Black,None reported,Yes,32760
Outra,911 Carrera 4,2014,36532,Gasoline,350,3.4,6,Manual,Outra,Black,At least 1 accident or damage reported,Yes,77805
Outra,Aventador LP750-4 Superveloce,2017,17146,Gasoline,,6.5,,Automatic,white,Outra,None reported,No,409492
Ford,Focus SEL,2017,128963,E85 Flex Fuel,,2.0,,Automatic,white,Outra,None reported,Yes,12644
Outra,Sportage SX Turbo,2017,141368,Gasoline,,2.0,,Automatic,Outra,Black,None reported,Yes,17006
Ford,F-350 XLT,2013,49890,E85 Flex Fuel,316,6.2,8,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,31850
Outra,ProMaster 2500 High Roof,2018,16639,Gasoline,280,3.6,6,Automatic,white,Outra,None reported,Yes,33661
Outra,Panamera 2,2011,167372,Gasoline,300,3.6,6,Automatic,white,Black,None reported,Yes,19019
Outra,Rover Range Rover P525 HSE SWB,2020,80305,Gasoline,518,5.0,8,DCT,white,Black,At least 1 accident or damage reported,Yes,58695
Outra,A4 2.0T Premium quattro,2011,291291,Gasoline,211,2.0,4,Automatic,white,Black,None reported,Yes,5005
BMW,X5 3.0i,2004,225308,Gasoline,225,3.0,6,DCT,Black,beige,None reported,Yes,6124
Outra,RX 450h Base,2018,113909,Hybrid,308,3.5,6,CVT,Outra,Outra,None reported,Yes,32487
Outra,911 GT3 RS,2019,24959,Gasoline,,4.0,,Automatic,Outra,Black,None reported,No,209209
Outra,Pathfinder S,2017,233355,Gasoline,284,3.5,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,7735
Outra,Huracan LP580-2,2017,23474,Gasoline,,5.2,,Automatic,Outra,Outra,None reported,No,191092
Outra,Huracan LP580-2S,2019,27640,Gasoline,,5.2,10,Automatic,Outra,Outra,None reported,No,213759
Outra,Yukon SLT,2002,358240,Gasoline,275,4.8,8,Automatic,Outra,beige,None reported,Yes,4549
Outra,Outback Limited,2020,71777,Gasoline,182,2.5,4,CVT,Outra,Outra,None reported,Yes,25753
Outra,Tundra Hybrid TRD Pro,2022,11265,Hybrid,437,3.4,6,Automatic,Outra,Outra,None reported,Yes,68705
Chevrolet,Suburban Z71,2022,30899,Gasoline,420,6.2,8,Automatic,white,Black,None reported,Yes,63509
Outra,LX 570 Three-Row,2021,77731,Gasoline,383,5.7,8,Automatic,white,Outra,None reported,Yes,74620
Outra,Maxima SV,2014,188293,Gasoline,290,3.5,6,DCT,white,Black,At least 1 accident or damage reported,Yes,9919
Ford,Transit Connect XLT,2010,273270,Gasoline,,2.0,,Automatic,white,Outra,None reported,Yes,9086
Ford,Mustang Mach-E Select,2021,28968,Outro,266,,,Automatic,Outra,Black,None reported,Yes,35944
Outra,Telluride EX X-Line,2023,16737,Gasoline,291,3.8,6,Automatic,Outra,Outra,None reported,Yes,43680
Chevrolet,Silverado 1500 W/T,2006,179004,Gasoline,195,4.3,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,3640
Outra,XJ Base,2013,180247,Gasoline,340,3.0,6,Automatic,Outra,Outra,None reported,Yes,8008
Outra,RAV4 TRD Off Road,2020,74834,Gasoline,203,2.5,4,Automatic,white,Black,None reported,Yes,32032
Outra,H2 Base,2008,102596,Gasoline,393,6.2,8,Automatic,white,Black,At least 1 accident or damage reported,Yes,50050
Outra,Romeo Stelvio Base,2018,80467,Gasoline,280,2.0,4,Automatic,Outra,Outra,None reported,Yes,25025
Ford,Bronco Sport Big Bend,2021,48564,Gasoline,,1.5,,Automatic,Black,Outra,None reported,Yes,26371
Ford,Excursion Limited,2001,384633,Gasoline,310,6.8,10,Automatic,white,Outra,None reported,Yes,7280
Ford,F-150 Lariat,2021,53237,Gasoline,325,2.7,6,Automatic,white,Black,None reported,Yes,43544
Chevrolet,Suburban Premier,2017,149231,Gasoline,355,5.3,8,Automatic,white,Black,None reported,Yes,31759
Outra,Q50 3.0t Red Sport 400,2018,83444,Gasoline,400,3.0,6,DCT,Black,Black,None reported,Yes,26299
Mercedes-Benz,Sprinter High Roof,2015,2414,Diesel,188,3.0,6,Automatic,white,Outra,None reported,Yes,35945
Outra,Ghost Base,2021,1368,Gasoline,563,6.7,12,Automatic,white,Outra,None reported,Yes,286559
Mercedes-Benz,S-Class S 560 4MATIC,2020,35406,Gasoline,463,4.0,8,Automatic,white,beige,None reported,Yes,63245
Outra,Q3 45 S line Premium Plus,2021,15828,Gasoline,,2.0,,Automatic,white,Black,None reported,No,31849
Outra,IS 250 Base,2007,305594,Gasoline,204,2.5,6,Automatic,white,Outra,At least 1 accident or damage reported,Yes,3635
Outra,Ghibli Base,2015,117482,Gasoline,345,3.0,6,Automatic,Black,Outra,None reported,Yes,16379
Mercedes-Benz,SL-Class SL 550,2011,66488,Gasoline,382,5.5,8,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,28209
Outra,GX 470 Base,2006,244620,Gasoline,263,4.7,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,12735
Outra,Lancer GTS,2009,299278,Gasoline,168,2.4,4,CVT,Outra,Outra,At least 1 accident or damage reported,Yes,4641
Outra,Sportage S,2021,27277,Gasoline,,2.4,,Automatic,Outra,Black,None reported,Yes,22745
BMW,750 i xDrive,2020,40407,Gasoline,523,4.4,8,Automatic,Black,Black,None reported,No,60060
Outra,MDX w/Technology Package,2022,48565,Gasoline,,3.5,6,Outras,Outra,Outra,None reported,No,42404
Chevrolet,Colorado LT Crew Cab,2009,223699,Gasoline,300,5.3,8,Automatic,Black,Black,None reported,Yes,13195
Outra,EV6 Wind,2022,19224,Outro,,,,Automatic,Outra,Black,None reported,No,35488
Outra,XC40 T5 Momentum,2020,90986,Gasoline,,2.0,,Automatic,white,Outra,None reported,No,24205
Mercedes-Benz,AMG GLE 43 4MATIC Coupe,2019,46277,Gasoline,385,3.0,6,Automatic,Black,Black,None reported,Yes,55828
Outra,Telluride S,2023,10337,Gasoline,291,3.8,6,Automatic,Outra,Black,None reported,Yes,38675
Outra,Firebird Base,1999,254276,Gasoline,200,3.8,6,Automatic,white,Black,At least 1 accident or damage reported,Yes,2275
BMW,ALPINA B7 Base,2015,138404,Gasoline,540,4.4,8,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,26390
Outra,GTC4Lusso T,2019,14275,Gasoline,,3.9,8,Automatic,Outra,Outra,None reported,Yes,195650
Outra,Rover Range Rover Sport Supercharged Dynamic,2018,93503,Gasoline,518,5.0,8,Automatic,Outra,Black,None reported,Yes,48684
Outra,GranTurismo MC,2018,28968,Gasoline,454,4.7,8,DCT,Outra,Black,None reported,Yes,60970
Outra,Ram 2500 SLT Quad Cab,2003,183465,Gasoline,345,5.7,8,Automatic,white,beige,At least 1 accident or damage reported,Yes,9737
Outra,Sorento SXL,2019,70570,Gasoline,290,3.3,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,27300
Outra,RS Q8 4.0T quattro,2022,18221,Gasoline,,4.0,8,Automatic,Outra,Outra,None reported,No,109109
Outra,G70 2.0T,2023,7701,Gasoline,,2.0,,Automatic,Outra,Outra,None reported,Yes,38994
Outra,Gallardo Base,2007,62443,Gasoline,493,5.0,10,DCT,Outra,Outra,None reported,Yes,91000
Ford,Ranger XLT,2021,143232,Gasoline,270,2.3,4,Automatic,Black,Black,None reported,Yes,30940
BMW,X5 PHEV xDrive45e,2022,51258,Plug-In Hybrid,389,3.0,6,DCT,white,Black,None reported,Yes,55055
Outra,Continental Reserve,2017,91485,Gasoline,335,2.7,6,DCT,white,beige,None reported,Yes,26390
Outra,LC 500 Base,2021,1473,Gasoline,471,5.0,8,Automatic,Outra,Outra,None reported,Yes,144690
Chevrolet,Corvette Base,1998,244934,Gasoline,340,5.7,8,Automatic,Black,Black,None reported,Yes,9009
Outra,CTS Base,2005,151439,Gasoline,255,3.6,6,Manual,white,beige,None reported,Yes,5550
Chevrolet,Suburban Premier,2019,170055,Gasoline,355,5.3,8,Automatic,Black,beige,None reported,Yes,35490
Mercedes-Benz,GL-Class GL 550 4MATIC,2015,209215,Gasoline,429,4.7,8,Automatic,Outra,Black,None reported,Yes,22295
Outra,Cube 1.8 S,2010,116677,Gasoline,122,1.8,4,Manual,Outra,Black,None reported,Yes,6142
Outra,Firebird Base,2001,178637,Gasoline,200,3.8,6,Automatic,white,Outra,None reported,Yes,10010
Outra,370Z Touring,2009,60350,Gasoline,332,3.7,6,Manual,Outra,Outra,None reported,Yes,19565
Outra,300 Touring,2005,191512,Gasoline,250,3.5,6,Automatic,Outra,beige,None reported,Yes,3185
Outra,Sonata Hybrid Limited,2022,49190,Hybrid,192,2.0,4,Automatic,Outra,Black,None reported,Yes,26390
Ford,F-350 King Ranch,2015,148737,Diesel,440,6.7,8,Automatic,white,Outra,None reported,Yes,47229
Chevrolet,Camaro 2SS,2018,68848,Gasoline,455,6.2,8,DCT,Black,Black,At least 1 accident or damage reported,Yes,37401
Outra,MKX Base,2010,251058,Gasoline,265,3.5,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,5369
Outra,LS 430 Base,2006,273588,Gasoline,278,4.3,8,Automatic,Outra,Outra,None reported,Yes,6825
Outra,GV70 3.5T Sport,2023,8690,Gasoline,375,3.5,6,Automatic,Outra,beige,None reported,No,54600
