Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur
Outra,Escalade ESV Premium Luxury,2021,85567,Gasoline,420.0,6.2,8.0,Automatic,Black,Black,None reported,Yes,74165
Outra,Sonata Hybrid Base,2012,247839,Hybrid,206.0,2.4,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,7735
Outra,Forte GT-Line,2021,39484,Gasoline,147.0,2.0,4.0,CVT,white,Black,None reported,Yes,19929
Outra,350Z NISMO,2008,123115,Gasoline,306.0,3.5,6.0,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,25480
Outra,718 Cayman GTS,2018,26200,Gasoline,365.0,2.5,4.0,DCT,Outra,Black,None reported,Yes,77805
Outra,F-PACE SVR,2020,62443,Gasoline,550.0,5.0,8.0,DCT,Black,Black,None reported,Yes,52325
Outra,Mark LT Base,2006,140818,Gasoline,300.0,5.4,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,11829
Mercedes-Benz,SL-Class SL500 Roadster,2004,74030,Gasoline,302.0,5.0,8.0,Automatic,white,Outra,None reported,Yes,17156
Outra,Cooper S Base,2006,160291,Gasoline,168.0,1.6,4.0,Automatic,Outra,Black,None reported,Yes,5005
Mercedes-Benz,E-Class E 350 4MATIC,2009,275198,Gasoline,268.0,3.5,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,4322
Outra,Rover Range Rover Sport HSE,2013,178637,Gasoline,375.0,5.0,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,13650
Outra,Town & Country LX,2009,118287,Gasoline,170.0,3.3,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,7151
Mercedes-Benz,SL-Class SL 550,2014,205191,Gasoline,429.0,4.7,8.0,DCT,white,Outra,None reported,Yes,26390
BMW,i8 Base,2015,82077,Plug-In Hybrid,357.0,1.5,3.0,DCT,Outra,Outra,None reported,Yes,48230
Outra,1500 Rebel,2020,92215,Gasoline,395.0,5.7,8.0,Automatic,Black,Black,None reported,Yes,39585
Chevrolet,Silverado 2500 LTZ H/D Extended Cab,2008,205996,Gasoline,353.0,6.0,8.0,Automatic,Outra,Black,None reported,Yes,21385
Outra,Wrangler Sport,2002,166567,Gasoline,190.0,4.0,6.0,Manual,Outra,Outra,None reported,Yes,11375
Ford,Bronco Wildtrak Advanced,2022,25106,Gasoline,315.0,2.7,6.0,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,62785
Outra,RC F Base,2015,82720,Gasoline,467.0,5.0,8.0,Automatic,Outra,Outra,None reported,Yes,39130
Ford,Mustang GT Premium,2019,57132,Gasoline,460.0,5.0,8.0,Automatic,white,Black,None reported,Yes,29393
Outra,A8 4.0T,2014,154880,Gasoline,420.0,4.0,8.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,20475
Ford,Mustang GT,2016,57936,Gasoline,435.0,5.0,8.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,28210
Outra,Avalon Limited,2008,179120,Gasoline,268.0,3.5,6.0,DCT,Outra,beige,None reported,Yes,7189
Outra,F-PACE 25t Premium,2019,46671,Gasoline,247.0,2.0,4.0,Automatic,white,Black,None reported,Yes,31395
BMW,650 i,2009,56327,Gasoline,360.0,4.8,8.0,Automatic,Black,Black,None reported,Yes,16835
Chevrolet,Corvette Base,2007,32509,Gasoline,400.0,6.0,8.0,Automatic,Outra,Outra,None reported,Yes,25025
Outra,Santa Fe Sport 2.0L Turbo Ultimate,2018,115340,Gasoline,240.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,18200
Ford,F-350 Lariat Crew Cab Super Duty DRW,2005,284357,Diesel,325.0,6.0,8.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,11830
Chevrolet,Malibu 1LT,2017,86905,Gasoline,160.0,1.5,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,14560
Outra,Element EX,2008,196340,Gasoline,166.0,2.4,4.0,Automatic,Outra,Outra,None reported,Yes,9555
Ford,Shelby GT350R Base,2018,29773,Gasoline,526.0,5.2,8.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,70979
Ford,Mustang GT,2010,140818,Gasoline,315.0,4.6,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,13559
Ford,F-250 XLT,2019,53108,Diesel,450.0,6.7,8.0,Automatic,Black,Outra,None reported,Yes,53690
BMW,528 i,2016,131966,Gasoline,240.0,2.0,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,15465
Outra,4Runner Trail,2011,252667,Gasoline,270.0,4.0,6.0,DCT,Black,beige,None reported,Yes,21385
Outra,2500 Tradesman,2020,65983,Gasoline,410.0,6.4,8.0,Automatic,white,Outra,None reported,No,41419
Outra,Civic EX,2013,172200,Gasoline,140.0,1.8,4.0,Automatic,Outra,Black,None reported,Yes,12740
Outra,Tacoma PreRunner,2011,239792,Gasoline,236.0,4.0,6.0,Automatic,Black,beige,None reported,Yes,17285
Outra,Armada LE,2005,245055,Gasoline,305.0,5.6,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,6279
Outra,Cayenne Turbo S,2014,251368,Gasoline,550.0,4.8,8.0,Automatic,Outra,Black,None reported,Yes,32760
Outra,911 Carrera 4,2014,36532,Gasoline,350.0,3.4,6.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,77805
Ford,F-350 XLT,2013,49890,E85 Flex Fuel,316.0,6.2,8.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,31850
Outra,ProMaster 2500 High Roof,2018,16639,Gasoline,280.0,3.6,6.0,Automatic,white,Outra,None reported,Yes,33661
Outra,Panamera 2,2011,167372,Gasoline,300.0,3.6,6.0,Automatic,white,Black,None reported,Yes,19019
Outra,Rover Range Rover P525 HSE SWB,2020,80305,Gasoline,518.0,5.0,8.0,DCT,white,Black,At least 1 accident or damage reported,Yes,58695
Outra,A4 2.0T Premium quattro,2011,291291,Gasoline,211.0,2.0,4.0,Automatic,white,Black,None reported,Yes,5005
BMW,X5 3.0i,2004,225308,Gasoline,225.0,3.0,6.0,DCT,Black,beige,None reported,Yes,6124
Outra,RX 450h Base,2018,113909,Hybrid,308.0,3.5,6.0,CVT,Outra,Outra,None reported,Yes,32487
Outra,Pathfinder S,2017,233355,Gasoline,284.0,3.5,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,7735
Outra,Outback Limited,2020,71777,Gasoline,182.0,2.5,4.0,CVT,Outra,Outra,None reported,Yes,25753
Outra,Tundra Hybrid TRD Pro,2022,11265,Hybrid,437.0,3.4,6.0,Automatic,Outra,Outra,None reported,Yes,68705
Chevrolet,Suburban Z71,2022,30899,Gasoline,420.0,6.2,8.0,Automatic,white,Black,None reported,Yes,63509
Outra,LX 570 Three-Row,2021,77731,Gasoline,383.0,5.7,8.0,Automatic,white,Outra,None reported,Yes,74620
Outra,Maxima SV,2014,188293,Gasoline,290.0,3.5,6.0,DCT,white,Black,At least 1 accident or damage reported,Yes,9919
Outra,Telluride EX X-Line,2023,16737,Gasoline,291.0,3.8,6.0,Automatic,Outra,Outra,None reported,Yes,43680
Chevrolet,Silverado 1500 W/T,2006,179004,Gasoline,195.0,4.3,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,3640
Outra,XJ Base,2013,180247,Gasoline,340.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,8008
Outra,RAV4 TRD Off Road,2020,74834,Gasoline,203.0,2.5,4.0,Automatic,white,Black,None reported,Yes,32032
Outra,H2 Base,2008,102596,Gasoline,393.0,6.2,8.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,50050
Outra,Romeo Stelvio Base,2018,80467,Gasoline,280.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,25025
Ford,F-150 Lariat,2021,53237,Gasoline,325.0,2.7,6.0,Automatic,white,Black,None reported,Yes,43544
Chevrolet,Suburban Premier,2017,149231,Gasoline,355.0,5.3,8.0,Automatic,white,Black,None reported,Yes,31759
Outra,Q50 3.0t Red Sport 400,2018,83444,Gasoline,400.0,3.0,6.0,DCT,Black,Black,None reported,Yes,26299
Mercedes-Benz,Sprinter High Roof,2015,2414,Diesel,188.0,3.0,6.0,Automatic,white,Outra,None reported,Yes,35945
Mercedes-Benz,S-Class S 560 4MATIC,2020,35406,Gasoline,463.0,4.0,8.0,Automatic,white,beige,None reported,Yes,63245
Outra,IS 250 Base,2007,305594,Gasoline,204.0,2.5,6.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,3635
Outra,Ghibli Base,2015,117482,Gasoline,345.0,3.0,6.0,Automatic,Black,Outra,None reported,Yes,16379
Mercedes-Benz,SL-Class SL 550,2011,66488,Gasoline,382.0,5.5,8.0,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,28209
Outra,GX 470 Base,2006,244620,Gasoline,263.0,4.7,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,12735
Outra,Lancer GTS,2009,299278,Gasoline,168.0,2.4,4.0,CVT,Outra,Outra,At least 1 accident or damage reported,Yes,4641
BMW,750 i xDrive,2020,40407,Gasoline,523.0,4.4,8.0,Automatic,Black,Black,None reported,No,60060
Chevrolet,Colorado LT Crew Cab,2009,223699,Gasoline,300.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,13195
Mercedes-Benz,AMG GLE 43 4MATIC Coupe,2019,46277,Gasoline,385.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,55828
Outra,Telluride S,2023,10337,Gasoline,291.0,3.8,6.0,Automatic,Outra,Black,None reported,Yes,38675
BMW,ALPINA B7 Base,2015,138404,Gasoline,540.0,4.4,8.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,26390
Outra,Rover Range Rover Sport Supercharged Dynamic,2018,93503,Gasoline,518.0,5.0,8.0,Automatic,Outra,Black,None reported,Yes,48684
Outra,GranTurismo MC,2018,28968,Gasoline,454.0,4.7,8.0,DCT,Outra,Black,None reported,Yes,60970
Outra,Ram 2500 SLT Quad Cab,2003,183465,Gasoline,345.0,5.7,8.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,9737
Outra,Sorento SXL,2019,70570,Gasoline,290.0,3.3,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,27300
Ford,Ranger XLT,2021,143232,Gasoline,270.0,2.3,4.0,Automatic,Black,Black,None reported,Yes,30940
BMW,X5 PHEV xDrive45e,2022,51258,Plug-In Hybrid,389.0,3.0,6.0,DCT,white,Black,None reported,Yes,55055
Outra,Continental Reserve,2017,91485,Gasoline,335.0,2.7,6.0,DCT,white,beige,None reported,Yes,26390
Outra,CTS Base,2005,151439,Gasoline,255.0,3.6,6.0,Manual,white,beige,None reported,Yes,5550
Chevrolet,Suburban Premier,2019,170055,Gasoline,355.0,5.3,8.0,Automatic,Black,beige,None reported,Yes,35490
Mercedes-Benz,GL-Class GL 550 4MATIC,2015,209215,Gasoline,429.0,4.7,8.0,Automatic,Outra,Black,None reported,Yes,22295
Outra,Cube 1.8 S,2010,116677,Gasoline,122.0,1.8,4.0,Manual,Outra,Black,None reported,Yes,6142
Outra,Firebird Base,2001,178637,Gasoline,200.0,3.8,6.0,Automatic,white,Outra,None reported,Yes,10010
Outra,370Z Touring,2009,60350,Gasoline,332.0,3.7,6.0,Manual,Outra,Outra,None reported,Yes,19565
Outra,300 Touring,2005,191512,Gasoline,250.0,3.5,6.0,Automatic,Outra,beige,None reported,Yes,3185
Outra,Sonata Hybrid Limited,2022,49190,Hybrid,192.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,26390
Ford,F-350 King Ranch,2015,148737,Diesel,440.0,6.7,8.0,Automatic,white,Outra,None reported,Yes,47229
Chevrolet,Camaro 2SS,2018,68848,Gasoline,455.0,6.2,8.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,37401
Outra,MKX Base,2010,251058,Gasoline,265.0,3.5,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,5369
Outra,LS 430 Base,2006,273588,Gasoline,278.0,4.3,8.0,Automatic,Outra,Outra,None reported,Yes,6825
Outra,GV70 3.5T Sport,2023,8690,Gasoline,375.0,3.5,6.0,Automatic,Outra,beige,None reported,No,54600
Outra,TSX Technology,2011,302368,Gasoline,201.0,2.4,4.0,Automatic,Outra,beige,None reported,Yes,5005
Outra,Genesis Coupe 3.8 Base,2016,72908,Gasoline,348.0,3.8,6.0,Automatic,white,Black,None reported,Yes,19109
Outra,RX 350 F Sport,2016,131001,Gasoline,295.0,3.5,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,23660
Outra,Wrangler Unlimited Sport,2016,108629,Gasoline,285.0,3.6,6.0,Manual,Outra,Black,None reported,Yes,25025
Outra,Odyssey Elite,2019,131966,Gasoline,280.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,29549
Mercedes-Benz,CLS-Class CLS 550,2012,127138,Gasoline,402.0,4.6,8.0,Automatic,Black,Black,None reported,Yes,18199
Outra,Romeo Stelvio Quadrifoglio,2019,42648,Gasoline,505.0,2.9,6.0,Automatic,Outra,Black,None reported,Yes,49049
Ford,Excursion Limited,2004,122572,Diesel,325.0,6.0,8.0,Automatic,Outra,Outra,None reported,Yes,18655
Outra,Romeo Giulia Base,2020,48280,Gasoline,280.0,2.0,4.0,Automatic,Black,Outra,None reported,Yes,26299
Outra,Frontier SV,2013,107826,Gasoline,261.0,4.0,6.0,Automatic,Outra,Outra,None reported,Yes,14105
Outra,Tiguan 2.0T SE,2022,17703,Gasoline,184.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,25389
Ford,Bronco Outer Banks Advanced,2023,5472,Gasoline,275.0,2.3,4.0,Automatic,Outra,Outra,None reported,Yes,51870
Outra,ES 350 Base,2010,182661,Gasoline,272.0,3.5,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,10010
BMW,X1 sDrive28i,2022,69202,Gasoline,228.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,32532
Outra,Q7 45 Premium Plus,2021,109435,Gasoline,248.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,33214
Outra,370Z Base,2013,171717,Gasoline,332.0,3.7,6.0,Manual,Outra,Black,None reported,Yes,15925
Outra,Cayenne Turbo,2017,113942,Gasoline,520.0,4.8,8.0,DCT,white,Black,None reported,Yes,48229
Outra,GX 460 Premium,2017,187167,Gasoline,301.0,4.6,8.0,Automatic,Outra,beige,None reported,Yes,29074
BMW,750 i,2009,120057,Gasoline,400.0,4.4,8.0,Automatic,white,Outra,None reported,Yes,13650
Outra,Ram 2500 SLT Mega Cab,2007,157272,Diesel,350.0,6.7,6.0,Automatic,Outra,Outra,None reported,Yes,18198
Outra,ATS 2.5L,2013,101665,Gasoline,202.0,2.5,4.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,11825
Mercedes-Benz,E-Class E 350 4MATIC,2010,138598,Gasoline,268.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,12376
BMW,540 i xDrive,2019,33796,Gasoline,335.0,3.0,6.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,38220
Ford,C-Max Energi SE,2017,108602,Plug-In Hybrid,188.0,2.0,4.0,CVT,Outra,Black,At least 1 accident or damage reported,Yes,10464
Outra,Sierra 1500 SLT,2016,160130,Gasoline,355.0,5.3,8.0,Automatic,Outra,Black,None reported,Yes,25475
Outra,Cooper S Clubman Base,2009,221446,Gasoline,172.0,1.6,4.0,Manual,Outra,Black,None reported,Yes,6261
Outra,Firebird Trans Am,2001,102998,Gasoline,310.0,5.7,8.0,Manual,Outra,beige,None reported,Yes,19110
Outra,NV200 SV,2017,26876,Gasoline,131.0,2.0,4.0,Automatic,white,Black,None reported,Yes,24115
Outra,Wrangler Unlimited Sport S,2018,27359,Gasoline,285.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,35035
Outra,Hardtop Cooper,2014,31704,Gasoline,189.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,12285
Mercedes-Benz,E-Class E 350 4MATIC,2010,109114,Gasoline,268.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,12739
Outra,Acadia SLT-1,2016,191512,Gasoline,281.0,3.6,6.0,Automatic,Outra,Outra,None reported,Yes,11375
Outra,Panamera 4 Edition,2016,109435,Gasoline,310.0,3.6,6.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,29984
BMW,330 i xDrive,2018,119705,Gasoline,248.0,2.0,4.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,20925
Chevrolet,Traverse RS,2023,9656,Gasoline,310.0,3.6,6.0,Automatic,Outra,Black,None reported,Yes,44135
Outra,Outlander Sport ES,2015,158335,Gasoline,166.0,2.4,4.0,CVT,Outra,Black,At least 1 accident or damage reported,Yes,9555
Ford,Mustang GT Premium,2011,119896,Gasoline,412.0,5.0,8.0,Manual,Black,Black,None reported,Yes,20020
Outra,G80 3.8,2017,47830,Gasoline,311.0,3.8,6.0,Automatic,Outra,beige,None reported,Yes,26845
Mercedes-Benz,GLK-Class GLK 350,2014,299338,Gasoline,302.0,3.5,6.0,Automatic,Black,beige,At least 1 accident or damage reported,Yes,9100
Outra,Sequoia Limited,2005,138404,Gasoline,282.0,4.7,8.0,Automatic,Outra,Outra,None reported,Yes,20475
Outra,Evora 400 Base,2017,31624,Gasoline,400.0,3.5,6.0,Manual,Outra,Outra,None reported,Yes,63018
Outra,Eclipse GS,2008,304971,Gasoline,162.0,2.4,4.0,Manual,Outra,Black,None reported,Yes,5460
BMW,428 i,2014,114263,Gasoline,240.0,2.0,4.0,DCT,white,Black,At least 1 accident or damage reported,Yes,15197
Outra,Sequoia Limited,2006,306831,Gasoline,273.0,4.7,8.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,8099
Outra,RDX Base,2018,110119,Gasoline,279.0,3.5,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,21385
Outra,911 Carrera C2S,2005,167372,Gasoline,355.0,3.8,6.0,Manual,Outra,Black,None reported,Yes,40768
Chevrolet,Corvette Base,2007,6515,Gasoline,400.0,6.0,8.0,Manual,Outra,Outra,None reported,Yes,34580
Outra,Grecale Modena,2023,3541,Hybrid,325.0,2.0,4.0,DCT,Black,Outra,None reported,Yes,68250
Outra,LC 500 Base,2018,98170,Gasoline,471.0,5.0,8.0,DCT,Black,Black,None reported,Yes,59150
Ford,Expedition Max XLT,2020,107942,Gasoline,375.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,35035
BMW,X6 sDrive35i,2016,113591,Gasoline,300.0,3.0,6.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,31850
Outra,Juke SV,2011,221257,Gasoline,188.0,1.6,4.0,CVT,white,Outra,None reported,Yes,2912
Outra,Escalade ESV Platinum Edition,2013,191512,E85 Flex Fuel,403.0,6.2,8.0,Automatic,Black,Black,None reported,No,18655
BMW,440 Gran Coupe i,2018,63247,Gasoline,320.0,3.0,6.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,28892
Mercedes-Benz,C-Class C 63 AMG,2014,67592,Gasoline,451.0,6.2,8.0,Automatic,Outra,Black,None reported,Yes,40950
Outra,CX-9 Grand Touring,2010,249448,Gasoline,273.0,3.7,6.0,Automatic,Outra,Black,None reported,Yes,7553
Outra,Santa Fe SEL Plus 2.4,2019,79663,Gasoline,185.0,2.4,4.0,Automatic,Outra,Outra,None reported,Yes,25480
Outra,911 Carrera,2005,74352,Gasoline,325.0,3.6,6.0,Manual,Outra,Black,None reported,Yes,45499
Outra,Wrangler Sport,2016,65983,Gasoline,285.0,3.6,6.0,Automatic,white,Black,None reported,Yes,22750
Outra,Macan S,2016,74352,Gasoline,340.0,3.0,6.0,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,37765
Mercedes-Benz,G-Class G 550 4MATIC,2017,37258,Gasoline,416.0,4.0,8.0,Automatic,Outra,Black,None reported,Yes,76895
Outra,Cooper S Base,2007,72420,Gasoline,172.0,1.6,4.0,Manual,Outra,Black,None reported,Yes,7189
Outra,Tacoma PreRunner,2013,104607,Gasoline,159.0,2.7,4.0,Automatic,Outra,Outra,None reported,Yes,18655
Chevrolet,S-10 LS,2000,214864,E85 Flex Fuel,120.0,2.2,4.0,Automatic,Outra,Black,None reported,Yes,4095
Outra,XK Base,2013,89640,Gasoline,385.0,5.0,8.0,Automatic,Black,Black,None reported,Yes,24752
Outra,TT 1.8T,2004,127943,Gasoline,180.0,1.8,4.0,Automatic,Outra,Black,None reported,Yes,10920
Outra,A7 55 Premium Plus,2022,24140,Hybrid,335.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,57330
BMW,X5 xDrive50i,2011,177028,Gasoline,400.0,4.4,8.0,DCT,white,Outra,At least 1 accident or damage reported,Yes,10920
Outra,BRZ Limited,2013,208986,Gasoline,200.0,2.0,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,12276
Outra,Cayman Base,2014,83686,Gasoline,275.0,2.7,6.0,DCT,Outra,beige,At least 1 accident or damage reported,Yes,33670
Outra,QX60 Luxe,2019,82077,Gasoline,295.0,3.5,6.0,CVT,Outra,Outra,At least 1 accident or damage reported,Yes,26390
Outra,Jetta S,2010,159325,Gasoline,170.0,2.5,5.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,5460
Outra,Sportage LX,2009,162109,Gasoline,173.0,2.7,6.0,Automatic,Outra,Outra,None reported,Yes,6347
Outra,911 Carrera S,2013,102998,Gasoline,400.0,3.8,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,60970
Ford,F-150 SVT Raptor,2014,144822,Gasoline,411.0,6.2,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,38675
Outra,Wrangler Unlimited Sport,2017,136450,Gasoline,285.0,3.6,6.0,Automatic,Outra,Black,None reported,Yes,21385
Outra,911 Carrera,2008,213238,Gasoline,325.0,3.6,6.0,Manual,Black,Black,None reported,Yes,31850
Outra,Countryman Cooper S,2019,30573,Gasoline,189.0,2.0,4.0,DCT,Outra,Black,None reported,Yes,24342
Ford,Bronco Badlands Advanced,2022,6759,Gasoline,315.0,2.7,6.0,Automatic,Outra,Black,None reported,Yes,60055
Outra,Armada SL,2021,109114,Gasoline,400.0,5.6,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,33215
Outra,LS 460 Base,2013,160168,Gasoline,386.0,4.6,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,22659
Chevrolet,Suburban 1500 LT,2015,247517,E85 Flex Fuel,355.0,5.3,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,20930
Outra,IS 250 Base,2010,195133,Gasoline,204.0,2.5,6.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,12058
Outra,XTS Luxury,2019,94951,Gasoline,304.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,19110
Outra,Genesis Coupe 2.0T R-Spec,2013,88514,Gasoline,260.0,2.0,4.0,Manual,white,Outra,None reported,No,16380
Outra,XT6 Premium Luxury AWD,2023,357,Gasoline,310.0,3.6,6.0,Automatic,white,Black,None reported,Yes,62790
Outra,Rover Range Rover Evoque SE Premium,2016,127943,Gasoline,240.0,2.0,4.0,Automatic,white,Black,None reported,Yes,17290
Outra,HS 250h Premium,2010,198754,Hybrid,147.0,2.4,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,8645
BMW,M3 Base,2016,88916,Gasoline,425.0,3.0,6.0,Manual,Outra,Outra,None reported,Yes,45499
Mercedes-Benz,SL-Class SL 550,2013,116677,Gasoline,429.0,4.6,8.0,Automatic,Black,beige,None reported,Yes,28620
Outra,A6 3.0T Prestige,2015,173809,Gasoline,310.0,3.0,6.0,DCT,Black,Outra,None reported,Yes,18198
Outra,Quattroporte S Q4 GranLusso,2018,92537,Gasoline,424.0,3.0,6.0,Automatic,white,Outra,None reported,Yes,38129
Mercedes-Benz,SL-Class SL500 Roadster,2003,128878,Gasoline,302.0,5.0,8.0,Automatic,white,beige,None reported,Yes,11375
Outra,ATS 3.6L Luxury,2016,40234,Gasoline,335.0,3.6,6.0,Automatic,Outra,beige,None reported,Yes,16379
Chevrolet,Silverado 1500 LT Extended Cab,2002,190707,Gasoline,285.0,5.3,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,5369
